t, ref_R, ref_th, Rv, thv
0.899800, 0.000000, 0.000000, -0.007920, -3.250883
0.899850, 0.000000, 0.000000, -0.007920, -3.250883
0.899850, 0.000000, 0.000000, -0.007920, -3.250883
0.899900, 0.000000, 0.000000, -0.007920, -3.250883
0.899900, 0.000000, 0.000000, -0.007851, -3.255310
0.899950, 0.000000, 0.000000, -0.007851, -3.255310
0.899950, 0.000000, 0.000000, -0.007851, -3.255310
0.900000, 0.000000, 0.000000, -0.007851, -3.255310
0.900000, 0.000000, 0.000000, -0.007786, -3.259772
0.900050, 0.000000, 0.000000, -0.007786, -3.259772
0.900050, 0.000000, 0.000000, -0.007786, -3.259772
0.900100, 0.000000, 0.000000, -0.007786, -3.259772
0.900100, 0.000000, 0.000000, -0.007723, -3.264263
0.900150, 0.000000, 0.000000, -0.007723, -3.264263
0.900150, 0.000000, 0.000000, -0.007723, -3.264263
0.900200, 0.000000, 0.000000, -0.007723, -3.264263
0.900200, 0.000000, 0.000000, -0.007663, -3.268774
0.900250, 0.000000, 0.000000, -0.007663, -3.268774
0.900250, 0.000000, 0.000000, -0.007663, -3.268774
0.900300, 0.000000, 0.000000, -0.007663, -3.268774
0.900300, 0.000000, 0.000000, -0.007607, -3.273300
0.900350, 0.000000, 0.000000, -0.007607, -3.273300
0.900350, 0.000000, 0.000000, -0.007607, -3.273300
0.900400, 0.000000, 0.000000, -0.007607, -3.273300
0.900400, 0.000000, 0.000000, -0.007553, -3.277835
0.900450, 0.000000, 0.000000, -0.007553, -3.277835
0.900450, 0.000000, 0.000000, -0.007553, -3.277835
0.900500, 0.000000, 0.000000, -0.007553, -3.277835
0.900500, 0.000000, 0.000000, -0.007503, -3.282372
0.900550, 0.000000, 0.000000, -0.007503, -3.282372
0.900550, 0.000000, 0.000000, -0.007503, -3.282372
0.900600, 0.000000, 0.000000, -0.007503, -3.282372
0.900600, 0.000000, 0.000000, -0.007458, -3.286902
0.900650, 0.000000, 0.000000, -0.007458, -3.286902
0.900650, 0.000000, 0.000000, -0.007458, -3.286902
0.900700, 0.000000, 0.000000, -0.007458, -3.286902
0.900700, 0.000000, 0.000000, -0.007437, -3.291370
0.900750, 0.000000, 0.000000, -0.007437, -3.291370
0.900750, 0.000000, 0.000000, -0.007437, -3.291370
0.900800, 0.000000, 0.000000, -0.007437, -3.291370
0.900800, 0.000000, 0.000000, -0.007440, -3.295774
0.900850, 0.000000, 0.000000, -0.007440, -3.295774
0.900850, 0.000000, 0.000000, -0.007440, -3.295774
0.900900, 0.000000, 0.000000, -0.007440, -3.295774
0.900900, 0.000000, 0.000000, -0.007468, -3.300111
0.900950, 0.000000, 0.000000, -0.007468, -3.300111
0.900950, 0.000000, 0.000000, -0.007468, -3.300111
0.901000, 0.000000, 0.000000, -0.007468, -3.300111
0.901000, 0.000000, 0.000000, -0.007519, -3.304377
0.901050, 0.000000, 0.000000, -0.007519, -3.304377
0.901050, 0.000000, 0.000000, -0.007519, -3.304377
0.901100, 0.000000, 0.000000, -0.007519, -3.304377
0.901100, 0.000000, 0.000000, -0.007592, -3.308570
0.901150, 0.000000, 0.000000, -0.007592, -3.308570
0.901150, 0.000000, 0.000000, -0.007592, -3.308570
0.901200, 0.000000, 0.000000, -0.007592, -3.308570
0.901200, 0.000000, 0.000000, -0.007689, -3.312686
0.901250, 0.000000, 0.000000, -0.007689, -3.312686
0.901250, 0.000000, 0.000000, -0.007689, -3.312686
0.901300, 0.000000, 0.000000, -0.007689, -3.312686
0.901300, 0.000000, 0.000000, -0.007807, -3.316724
0.901350, 0.000000, 0.000000, -0.007807, -3.316724
0.901350, 0.000000, 0.000000, -0.007807, -3.316724
0.901400, 0.000000, 0.000000, -0.007807, -3.316724
0.901400, 0.000000, 0.000000, -0.007947, -3.320679
0.901450, 0.000000, 0.000000, -0.007947, -3.320679
0.901450, 0.000000, 0.000000, -0.007947, -3.320679
0.901500, 0.000000, 0.000000, -0.007947, -3.320679
0.901500, 0.000000, 0.000000, -0.008107, -3.324548
0.901550, 0.000000, 0.000000, -0.008107, -3.324548
0.901550, 0.000000, 0.000000, -0.008107, -3.324548
0.901600, 0.000000, 0.000000, -0.008107, -3.324548
0.901600, 0.000000, 0.000000, -0.008288, -3.328330
0.901650, 0.000000, 0.000000, -0.008288, -3.328330
0.901650, 0.000000, 0.000000, -0.008288, -3.328330
0.901700, 0.000000, 0.000000, -0.008288, -3.328330
0.901700, 0.000000, 0.000000, -0.008489, -3.332022
0.901750, 0.000000, 0.000000, -0.008489, -3.332022
0.901750, 0.000000, 0.000000, -0.008489, -3.332022
0.901800, 0.000000, 0.000000, -0.008489, -3.332022
0.901800, 0.000000, 0.000000, -0.008708, -3.335620
0.901850, 0.000000, 0.000000, -0.008708, -3.335620
0.901850, 0.000000, 0.000000, -0.008708, -3.335620
0.901900, 0.000000, 0.000000, -0.008708, -3.335620
0.901900, 0.000000, 0.000000, -0.008947, -3.339122
0.901950, 0.000000, 0.000000, -0.008947, -3.339122
0.901950, 0.000000, 0.000000, -0.008947, -3.339122
0.902000, 0.000000, 0.000000, -0.008947, -3.339122
0.902000, 0.000000, 0.000000, -0.009203, -3.342526
0.902050, 0.000000, 0.000000, -0.009203, -3.342526
0.902050, 0.000000, 0.000000, -0.009203, -3.342526
0.902100, 0.000000, 0.000000, -0.009203, -3.342526
0.902100, 0.000000, 0.000000, -0.009476, -3.345829
0.902150, 0.000000, 0.000000, -0.009476, -3.345829
0.902150, 0.000000, 0.000000, -0.009476, -3.345829
0.902200, 0.000000, 0.000000, -0.009476, -3.345829
0.902200, 0.000000, 0.000000, -0.009767, -3.349030
0.902250, 0.000000, 0.000000, -0.009767, -3.349030
0.902250, 0.000000, 0.000000, -0.009767, -3.349030
0.902300, 0.000000, 0.000000, -0.009767, -3.349030
0.902300, 0.000000, 0.000000, -0.010073, -3.352124
0.902350, 0.000000, 0.000000, -0.010073, -3.352124
0.902350, 0.000000, 0.000000, -0.010073, -3.352124
0.902400, 0.000000, 0.000000, -0.010073, -3.352124
0.902400, 0.000000, 0.000000, -0.010395, -3.355112
0.902450, 0.000000, 0.000000, -0.010395, -3.355112
0.902450, 0.000000, 0.000000, -0.010395, -3.355112
0.902500, 0.000000, 0.000000, -0.010395, -3.355112
0.902500, 0.000000, 0.000000, -0.010732, -3.357990
0.902550, 0.000000, 0.000000, -0.010732, -3.357990
0.902550, 0.000000, 0.000000, -0.010732, -3.357990
0.902600, 0.000000, 0.000000, -0.010732, -3.357990
0.902600, 0.000000, 0.000000, -0.011084, -3.360757
0.902650, 0.000000, 0.000000, -0.011084, -3.360757
0.902650, 0.000000, 0.000000, -0.011084, -3.360757
0.902700, 0.000000, 0.000000, -0.011084, -3.360757
0.902700, 0.000000, 0.000000, -0.011449, -3.363410
0.902750, 0.000000, 0.000000, -0.011449, -3.363410
0.902750, 0.000000, 0.000000, -0.011449, -3.363410
0.902800, 0.000000, 0.000000, -0.011449, -3.363410
0.902800, 0.000000, 0.000000, -0.011827, -3.365949
0.902850, 0.000000, 0.000000, -0.011827, -3.365949
0.902850, 0.000000, 0.000000, -0.011827, -3.365949
0.902900, 0.000000, 0.000000, -0.011827, -3.365949
0.902900, 0.000000, 0.000000, -0.012217, -3.368371
0.902950, 0.000000, 0.000000, -0.012217, -3.368371
0.902950, 0.000000, 0.000000, -0.012217, -3.368371
0.903000, 0.000000, 0.000000, -0.012217, -3.368371
0.903000, 0.000000, 0.000000, -0.012619, -3.370675
0.903050, 0.000000, 0.000000, -0.012619, -3.370675
0.903050, 0.000000, 0.000000, -0.012619, -3.370675
0.903100, 0.000000, 0.000000, -0.012619, -3.370675
0.903100, 0.000000, 0.000000, -0.013032, -3.372859
0.903150, 0.000000, 0.000000, -0.013032, -3.372859
0.903150, 0.000000, 0.000000, -0.013032, -3.372859
0.903200, 0.000000, 0.000000, -0.013032, -3.372859
0.903200, 0.000000, 0.000000, -0.013456, -3.374923
0.903250, 0.000000, 0.000000, -0.013456, -3.374923
0.903250, 0.000000, 0.000000, -0.013456, -3.374923
0.903300, 0.000000, 0.000000, -0.013456, -3.374923
0.903300, 0.000000, 0.000000, -0.013890, -3.376865
0.903350, 0.000000, 0.000000, -0.013890, -3.376865
0.903350, 0.000000, 0.000000, -0.013890, -3.376865
0.903400, 0.000000, 0.000000, -0.013890, -3.376865
0.903400, 0.000000, 0.000000, -0.014333, -3.378683
0.903450, 0.000000, 0.000000, -0.014333, -3.378683
0.903450, 0.000000, 0.000000, -0.014333, -3.378683
0.903500, 0.000000, 0.000000, -0.014333, -3.378683
0.903500, 0.000000, 0.000000, -0.014784, -3.380378
0.903550, 0.000000, 0.000000, -0.014784, -3.380378
0.903550, 0.000000, 0.000000, -0.014784, -3.380378
0.903600, 0.000000, 0.000000, -0.014784, -3.380378
0.903600, 0.000000, 0.000000, -0.015243, -3.381948
0.903650, 0.000000, 0.000000, -0.015243, -3.381948
0.903650, 0.000000, 0.000000, -0.015243, -3.381948
0.903700, 0.000000, 0.000000, -0.015243, -3.381948
0.903700, 0.000000, 0.000000, -0.015709, -3.383393
0.903750, 0.000000, 0.000000, -0.015709, -3.383393
0.903750, 0.000000, 0.000000, -0.015709, -3.383393
0.903800, 0.000000, 0.000000, -0.015709, -3.383393
0.903800, 0.000000, 0.000000, -0.016182, -3.384711
0.903850, 0.000000, 0.000000, -0.016182, -3.384711
0.903850, 0.000000, 0.000000, -0.016182, -3.384711
0.903900, 0.000000, 0.000000, -0.016182, -3.384711
0.903900, 0.000000, 0.000000, -0.016661, -3.385903
0.903950, 0.000000, 0.000000, -0.016661, -3.385903
0.903950, 0.000000, 0.000000, -0.016661, -3.385903
0.904000, 0.000000, 0.000000, -0.016661, -3.385903
0.904000, 0.000000, 0.000000, -0.017146, -3.386968
0.904050, 0.000000, 0.000000, -0.017146, -3.386968
0.904050, 0.000000, 0.000000, -0.017146, -3.386968
0.904100, 0.000000, 0.000000, -0.017146, -3.386968
0.904100, 0.000000, 0.000000, -0.017635, -3.387906
0.904150, 0.000000, 0.000000, -0.017635, -3.387906
0.904150, 0.000000, 0.000000, -0.017635, -3.387906
0.904200, 0.000000, 0.000000, -0.017635, -3.387906
0.904200, 0.000000, 0.000000, -0.018127, -3.388717
0.904250, 0.000000, 0.000000, -0.018127, -3.388717
0.904250, 0.000000, 0.000000, -0.018127, -3.388717
0.904300, 0.000000, 0.000000, -0.018127, -3.388717
0.904300, 0.000000, 0.000000, -0.018624, -3.389400
0.904350, 0.000000, 0.000000, -0.018624, -3.389400
0.904350, 0.000000, 0.000000, -0.018624, -3.389400
0.904400, 0.000000, 0.000000, -0.018624, -3.389400
0.904400, 0.000000, 0.000000, -0.019123, -3.389957
0.904450, 0.000000, 0.000000, -0.019123, -3.389957
0.904450, 0.000000, 0.000000, -0.019123, -3.389957
0.904500, 0.000000, 0.000000, -0.019123, -3.389957
0.904500, 0.000000, 0.000000, -0.019624, -3.390386
0.904550, 0.000000, 0.000000, -0.019624, -3.390386
0.904550, 0.000000, 0.000000, -0.019624, -3.390386
0.904600, 0.000000, 0.000000, -0.019624, -3.390386
0.904600, 0.000000, 0.000000, -0.020127, -3.390690
0.904650, 0.000000, 0.000000, -0.020127, -3.390690
0.904650, 0.000000, 0.000000, -0.020127, -3.390690
0.904700, 0.000000, 0.000000, -0.020127, -3.390690
0.904700, 0.000000, 0.000000, -0.020630, -3.390867
0.904750, 0.000000, 0.000000, -0.020630, -3.390867
0.904750, 0.000000, 0.000000, -0.020630, -3.390867
0.904800, 0.000000, 0.000000, -0.020630, -3.390867
0.904800, 0.000000, 0.000000, -0.021134, -3.390919
0.904850, 0.000000, 0.000000, -0.021134, -3.390919
0.904850, 0.000000, 0.000000, -0.021134, -3.390919
0.904900, 0.000000, 0.000000, -0.021134, -3.390919
0.904900, 0.000000, 0.000000, -0.021637, -3.390846
0.904950, 0.000000, 0.000000, -0.021637, -3.390846
0.904950, 0.000000, 0.000000, -0.021637, -3.390846
0.905000, 0.000000, 0.000000, -0.021637, -3.390846
0.905000, 0.000000, 0.000000, -0.022140, -3.390650
0.905050, 0.000000, 0.000000, -0.022140, -3.390650
0.905050, 0.000000, 0.000000, -0.022140, -3.390650
0.905100, 0.000000, 0.000000, -0.022140, -3.390650
0.905100, 0.000000, 0.000000, -0.022641, -3.390331
0.905150, 0.000000, 0.000000, -0.022641, -3.390331
0.905150, 0.000000, 0.000000, -0.022641, -3.390331
0.905200, 0.000000, 0.000000, -0.022641, -3.390331
0.905200, 0.000000, 0.000000, -0.023140, -3.389890
0.905250, 0.000000, 0.000000, -0.023140, -3.389890
0.905250, 0.000000, 0.000000, -0.023140, -3.389890
0.905300, 0.000000, 0.000000, -0.023140, -3.389890
0.905300, 0.000000, 0.000000, -0.023636, -3.389328
0.905350, 0.000000, 0.000000, -0.023636, -3.389328
0.905350, 0.000000, 0.000000, -0.023636, -3.389328
0.905400, 0.000000, 0.000000, -0.023636, -3.389328
0.905400, 0.000000, 0.000000, -0.024130, -3.388648
0.905450, 0.000000, 0.000000, -0.024130, -3.388648
0.905450, 0.000000, 0.000000, -0.024130, -3.388648
0.905500, 0.000000, 0.000000, -0.024130, -3.388648
0.905500, 0.000000, 0.000000, -0.024619, -3.387850
0.905550, 0.000000, 0.000000, -0.024619, -3.387850
0.905550, 0.000000, 0.000000, -0.024619, -3.387850
0.905600, 0.000000, 0.000000, -0.024619, -3.387850
0.905600, 0.000000, 0.000000, -0.025104, -3.386935
0.905650, 0.000000, 0.000000, -0.025104, -3.386935
0.905650, 0.000000, 0.000000, -0.025104, -3.386935
0.905700, 0.000000, 0.000000, -0.025104, -3.386935
0.905700, 0.000000, 0.000000, -0.025584, -3.385906
0.905750, 0.000000, 0.000000, -0.025584, -3.385906
0.905750, 0.000000, 0.000000, -0.025584, -3.385906
0.905800, 0.000000, 0.000000, -0.025584, -3.385906
0.905800, 0.000000, 0.000000, -0.026059, -3.384764
0.905850, 0.000000, 0.000000, -0.026059, -3.384764
0.905850, 0.000000, 0.000000, -0.026059, -3.384764
0.905900, 0.000000, 0.000000, -0.026059, -3.384764
0.905900, 0.000000, 0.000000, -0.026528, -3.383511
0.905950, 0.000000, 0.000000, -0.026528, -3.383511
0.905950, 0.000000, 0.000000, -0.026528, -3.383511
0.906000, 0.000000, 0.000000, -0.026528, -3.383511
0.906000, 0.000000, 0.000000, -0.026991, -3.382148
0.906050, 0.000000, 0.000000, -0.026991, -3.382148
0.906050, 0.000000, 0.000000, -0.026991, -3.382148
0.906100, 0.000000, 0.000000, -0.026991, -3.382148
0.906100, 0.000000, 0.000000, -0.027446, -3.380679
0.906150, 0.000000, 0.000000, -0.027446, -3.380679
0.906150, 0.000000, 0.000000, -0.027446, -3.380679
0.906200, 0.000000, 0.000000, -0.027446, -3.380679
0.906200, 0.000000, 0.000000, -0.027895, -3.379104
0.906250, 0.000000, 0.000000, -0.027895, -3.379104
0.906250, 0.000000, 0.000000, -0.027895, -3.379104
0.906300, 0.000000, 0.000000, -0.027895, -3.379104
0.906300, 0.000000, 0.000000, -0.028335, -3.377427
0.906350, 0.000000, 0.000000, -0.028335, -3.377427
0.906350, 0.000000, 0.000000, -0.028335, -3.377427
0.906400, 0.000000, 0.000000, -0.028335, -3.377427
0.906400, 0.000000, 0.000000, -0.028768, -3.375650
0.906450, 0.000000, 0.000000, -0.028768, -3.375650
0.906450, 0.000000, 0.000000, -0.028768, -3.375650
0.906500, 0.000000, 0.000000, -0.028768, -3.375650
0.906500, 0.000000, 0.000000, -0.029192, -3.373774
0.906550, 0.000000, 0.000000, -0.029192, -3.373774
0.906550, 0.000000, 0.000000, -0.029192, -3.373774
0.906600, 0.000000, 0.000000, -0.029192, -3.373774
0.906600, 0.000000, 0.000000, -0.029606, -3.371803
0.906650, 0.000000, 0.000000, -0.029606, -3.371803
0.906650, 0.000000, 0.000000, -0.029606, -3.371803
0.906700, 0.000000, 0.000000, -0.029606, -3.371803
0.906700, 0.000000, 0.000000, -0.030011, -3.369738
0.906750, 0.000000, 0.000000, -0.030011, -3.369738
0.906750, 0.000000, 0.000000, -0.030011, -3.369738
0.906800, 0.000000, 0.000000, -0.030011, -3.369738
0.906800, 0.000000, 0.000000, -0.030407, -3.367583
0.906850, 0.000000, 0.000000, -0.030407, -3.367583
0.906850, 0.000000, 0.000000, -0.030407, -3.367583
0.906900, 0.000000, 0.000000, -0.030407, -3.367583
0.906900, 0.000000, 0.000000, -0.030792, -3.365341
0.906950, 0.000000, 0.000000, -0.030792, -3.365341
0.906950, 0.000000, 0.000000, -0.030792, -3.365341
0.907000, 0.000000, 0.000000, -0.030792, -3.365341
0.907000, 0.000000, 0.000000, -0.031166, -3.363013
0.907050, 0.000000, 0.000000, -0.031166, -3.363013
0.907050, 0.000000, 0.000000, -0.031166, -3.363013
0.907100, 0.000000, 0.000000, -0.031166, -3.363013
0.907100, 0.000000, 0.000000, -0.031530, -3.360604
0.907150, 0.000000, 0.000000, -0.031530, -3.360604
0.907150, 0.000000, 0.000000, -0.031530, -3.360604
0.907200, 0.000000, 0.000000, -0.031530, -3.360604
0.907200, 0.000000, 0.000000, -0.031882, -3.358115
0.907250, 0.000000, 0.000000, -0.031882, -3.358115
0.907250, 0.000000, 0.000000, -0.031882, -3.358115
0.907300, 0.000000, 0.000000, -0.031882, -3.358115
0.907300, 0.000000, 0.000000, -0.032222, -3.355550
0.907350, 0.000000, 0.000000, -0.032222, -3.355550
0.907350, 0.000000, 0.000000, -0.032222, -3.355550
0.907400, 0.000000, 0.000000, -0.032222, -3.355550
0.907400, 0.000000, 0.000000, -0.032551, -3.352912
0.907450, 0.000000, 0.000000, -0.032551, -3.352912
0.907450, 0.000000, 0.000000, -0.032551, -3.352912
0.907500, 0.000000, 0.000000, -0.032551, -3.352912
0.907500, 0.000000, 0.000000, -0.032867, -3.350204
0.907550, 0.000000, 0.000000, -0.032867, -3.350204
0.907550, 0.000000, 0.000000, -0.032867, -3.350204
0.907600, 0.000000, 0.000000, -0.032867, -3.350204
0.907600, 0.000000, 0.000000, -0.033172, -3.347434
0.907650, 0.000000, 0.000000, -0.033172, -3.347434
0.907650, 0.000000, 0.000000, -0.033172, -3.347434
0.907700, 0.000000, 0.000000, -0.033172, -3.347434
0.907700, 0.000000, 0.000000, -0.033464, -3.344604
0.907750, 0.000000, 0.000000, -0.033464, -3.344604
0.907750, 0.000000, 0.000000, -0.033464, -3.344604
0.907800, 0.000000, 0.000000, -0.033464, -3.344604
0.907800, 0.000000, 0.000000, -0.033744, -3.341715
0.907850, 0.000000, 0.000000, -0.033744, -3.341715
0.907850, 0.000000, 0.000000, -0.033744, -3.341715
0.907900, 0.000000, 0.000000, -0.033744, -3.341715
0.907900, 0.000000, 0.000000, -0.034011, -3.338767
0.907950, 0.000000, 0.000000, -0.034011, -3.338767
0.907950, 0.000000, 0.000000, -0.034011, -3.338767
0.908000, 0.000000, 0.000000, -0.034011, -3.338767
0.908000, 0.000000, 0.000000, -0.034265, -3.335766
0.908050, 0.000000, 0.000000, -0.034265, -3.335766
0.908050, 0.000000, 0.000000, -0.034265, -3.335766
0.908100, 0.000000, 0.000000, -0.034265, -3.335766
0.908100, 0.000000, 0.000000, -0.034505, -3.332718
0.908150, 0.000000, 0.000000, -0.034505, -3.332718
0.908150, 0.000000, 0.000000, -0.034505, -3.332718
0.908200, 0.000000, 0.000000, -0.034505, -3.332718
0.908200, 0.000000, 0.000000, -0.034731, -3.329624
0.908250, 0.000000, 0.000000, -0.034731, -3.329624
0.908250, 0.000000, 0.000000, -0.034731, -3.329624
0.908300, 0.000000, 0.000000, -0.034731, -3.329624
0.908300, 0.000000, 0.000000, -0.034944, -3.326485
0.908350, 0.000000, 0.000000, -0.034944, -3.326485
0.908350, 0.000000, 0.000000, -0.034944, -3.326485
0.908400, 0.000000, 0.000000, -0.034944, -3.326485
0.908400, 0.000000, 0.000000, -0.035142, -3.323305
0.908450, 0.000000, 0.000000, -0.035142, -3.323305
0.908450, 0.000000, 0.000000, -0.035142, -3.323305
0.908500, 0.000000, 0.000000, -0.035142, -3.323305
0.908500, 0.000000, 0.000000, -0.035327, -3.320087
0.908550, 0.000000, 0.000000, -0.035327, -3.320087
0.908550, 0.000000, 0.000000, -0.035327, -3.320087
0.908600, 0.000000, 0.000000, -0.035327, -3.320087
0.908600, 0.000000, 0.000000, -0.035497, -3.316836
0.908650, 0.000000, 0.000000, -0.035497, -3.316836
0.908650, 0.000000, 0.000000, -0.035497, -3.316836
0.908700, 0.000000, 0.000000, -0.035497, -3.316836
0.908700, 0.000000, 0.000000, -0.035653, -3.313555
0.908750, 0.000000, 0.000000, -0.035653, -3.313555
0.908750, 0.000000, 0.000000, -0.035653, -3.313555
0.908800, 0.000000, 0.000000, -0.035653, -3.313555
0.908800, 0.000000, 0.000000, -0.035794, -3.310246
0.908850, 0.000000, 0.000000, -0.035794, -3.310246
0.908850, 0.000000, 0.000000, -0.035794, -3.310246
0.908900, 0.000000, 0.000000, -0.035794, -3.310246
0.908900, 0.000000, 0.000000, -0.035921, -3.306915
0.908950, 0.000000, 0.000000, -0.035921, -3.306915
0.908950, 0.000000, 0.000000, -0.035921, -3.306915
0.909000, 0.000000, 0.000000, -0.035921, -3.306915
0.909000, 0.000000, 0.000000, -0.036030, -3.303631
0.909050, 0.000000, 0.000000, -0.036030, -3.303631
0.909050, 0.000000, 0.000000, -0.036030, -3.303631
0.909100, 0.000000, 0.000000, -0.036030, -3.303631
0.909100, 0.000000, 0.000000, -0.036117, -3.300435
0.909150, 0.000000, 0.000000, -0.036117, -3.300435
0.909150, 0.000000, 0.000000, -0.036117, -3.300435
0.909200, 0.000000, 0.000000, -0.036117, -3.300435
0.909200, 0.000000, 0.000000, -0.036191, -3.297225
0.909250, 0.000000, 0.000000, -0.036191, -3.297225
0.909250, 0.000000, 0.000000, -0.036191, -3.297225
0.909300, 0.000000, 0.000000, -0.036191, -3.297225
0.909300, 0.000000, 0.000000, -0.036251, -3.293997
0.909350, 0.000000, 0.000000, -0.036251, -3.293997
0.909350, 0.000000, 0.000000, -0.036251, -3.293997
0.909400, 0.000000, 0.000000, -0.036251, -3.293997
0.909400, 0.000000, 0.000000, -0.036299, -3.290753
0.909450, 0.000000, 0.000000, -0.036299, -3.290753
0.909450, 0.000000, 0.000000, -0.036299, -3.290753
0.909500, 0.000000, 0.000000, -0.036299, -3.290753
0.909500, 0.000000, 0.000000, -0.036332, -3.287498
0.909550, 0.000000, 0.000000, -0.036332, -3.287498
0.909550, 0.000000, 0.000000, -0.036332, -3.287498
0.909600, 0.000000, 0.000000, -0.036332, -3.287498
0.909600, 0.000000, 0.000000, -0.036353, -3.284235
0.909650, 0.000000, 0.000000, -0.036353, -3.284235
0.909650, 0.000000, 0.000000, -0.036353, -3.284235
0.909700, 0.000000, 0.000000, -0.036353, -3.284235
0.909700, 0.000000, 0.000000, -0.036360, -3.280968
0.909750, 0.000000, 0.000000, -0.036360, -3.280968
0.909750, 0.000000, 0.000000, -0.036360, -3.280968
0.909800, 0.000000, 0.000000, -0.036360, -3.280968
0.909800, 0.000000, 0.000000, -0.036354, -3.277700
0.909850, 0.000000, 0.000000, -0.036354, -3.277700
0.909850, 0.000000, 0.000000, -0.036354, -3.277700
0.909900, 0.000000, 0.000000, -0.036354, -3.277700
0.909900, 0.000000, 0.000000, -0.036335, -3.274436
0.909950, 0.000000, 0.000000, -0.036335, -3.274436
0.909950, 0.000000, 0.000000, -0.036335, -3.274436
0.910000, 0.000000, 0.000000, -0.036335, -3.274436
0.910000, 0.000000, 0.000000, -0.036303, -3.271178
0.910050, 0.000000, 0.000000, -0.036303, -3.271178
0.910050, 0.000000, 0.000000, -0.036303, -3.271178
0.910100, 0.000000, 0.000000, -0.036303, -3.271178
0.910100, 0.000000, 0.000000, -0.036257, -3.267930
0.910150, 0.000000, 0.000000, -0.036257, -3.267930
0.910150, 0.000000, 0.000000, -0.036257, -3.267930
0.910200, 0.000000, 0.000000, -0.036257, -3.267930
0.910200, 0.000000, 0.000000, -0.036198, -3.264695
0.910250, 0.000000, 0.000000, -0.036198, -3.264695
0.910250, 0.000000, 0.000000, -0.036198, -3.264695
0.910300, 0.000000, 0.000000, -0.036198, -3.264695
0.910300, 0.000000, 0.000000, -0.036127, -3.261477
0.910350, 0.000000, 0.000000, -0.036127, -3.261477
0.910350, 0.000000, 0.000000, -0.036127, -3.261477
0.910400, 0.000000, 0.000000, -0.036127, -3.261477
0.910400, 0.000000, 0.000000, -0.036043, -3.258278
0.910450, 0.000000, 0.000000, -0.036043, -3.258278
0.910450, 0.000000, 0.000000, -0.036043, -3.258278
0.910500, 0.000000, 0.000000, -0.036043, -3.258278
0.910500, 0.000000, 0.000000, -0.035946, -3.255102
0.910550, 0.000000, 0.000000, -0.035946, -3.255102
0.910550, 0.000000, 0.000000, -0.035946, -3.255102
0.910600, 0.000000, 0.000000, -0.035946, -3.255102
0.910600, 0.000000, 0.000000, -0.035836, -3.251952
0.910650, 0.000000, 0.000000, -0.035836, -3.251952
0.910650, 0.000000, 0.000000, -0.035836, -3.251952
0.910700, 0.000000, 0.000000, -0.035836, -3.251952
0.910700, 0.000000, 0.000000, -0.035715, -3.248831
0.910750, 0.000000, 0.000000, -0.035715, -3.248831
0.910750, 0.000000, 0.000000, -0.035715, -3.248831
0.910800, 0.000000, 0.000000, -0.035715, -3.248831
0.910800, 0.000000, 0.000000, -0.035581, -3.245743
0.910850, 0.000000, 0.000000, -0.035581, -3.245743
0.910850, 0.000000, 0.000000, -0.035581, -3.245743
0.910900, 0.000000, 0.000000, -0.035581, -3.245743
0.910900, 0.000000, 0.000000, -0.035435, -3.242691
0.910950, 0.000000, 0.000000, -0.035435, -3.242691
0.910950, 0.000000, 0.000000, -0.035435, -3.242691
0.911000, 0.000000, 0.000000, -0.035435, -3.242691
0.911000, 0.000000, 0.000000, -0.035277, -3.239677
0.911050, 0.000000, 0.000000, -0.035277, -3.239677
0.911050, 0.000000, 0.000000, -0.035277, -3.239677
0.911100, 0.000000, 0.000000, -0.035277, -3.239677
0.911100, 0.000000, 0.000000, -0.035108, -3.236706
0.911150, 0.000000, 0.000000, -0.035108, -3.236706
0.911150, 0.000000, 0.000000, -0.035108, -3.236706
0.911200, 0.000000, 0.000000, -0.035108, -3.236706
0.911200, 0.000000, 0.000000, -0.034928, -3.233780
0.911250, 0.000000, 0.000000, -0.034928, -3.233780
0.911250, 0.000000, 0.000000, -0.034928, -3.233780
0.911300, 0.000000, 0.000000, -0.034928, -3.233780
0.911300, 0.000000, 0.000000, -0.034736, -3.230902
0.911350, 0.000000, 0.000000, -0.034736, -3.230902
0.911350, 0.000000, 0.000000, -0.034736, -3.230902
0.911400, 0.000000, 0.000000, -0.034736, -3.230902
0.911400, 0.000000, 0.000000, -0.034534, -3.228074
0.911450, 0.000000, 0.000000, -0.034534, -3.228074
0.911450, 0.000000, 0.000000, -0.034534, -3.228074
0.911500, 0.000000, 0.000000, -0.034534, -3.228074
0.911500, 0.000000, 0.000000, -0.034322, -3.225300
0.911550, 0.000000, 0.000000, -0.034322, -3.225300
0.911550, 0.000000, 0.000000, -0.034322, -3.225300
0.911600, 0.000000, 0.000000, -0.034322, -3.225300
0.911600, 0.000000, 0.000000, -0.034099, -3.222582
0.911650, 0.000000, 0.000000, -0.034099, -3.222582
0.911650, 0.000000, 0.000000, -0.034099, -3.222582
0.911700, 0.000000, 0.000000, -0.034099, -3.222582
0.911700, 0.000000, 0.000000, -0.033867, -3.219923
0.911750, 0.000000, 0.000000, -0.033867, -3.219923
0.911750, 0.000000, 0.000000, -0.033867, -3.219923
0.911800, 0.000000, 0.000000, -0.033867, -3.219923
0.911800, 0.000000, 0.000000, -0.033625, -3.217325
0.911850, 0.000000, 0.000000, -0.033625, -3.217325
