t, r_des, r_curr,pos_mot, vel_mot, acc_mot, DOB, dist
0.349000, 0.250000 , 0.000000, 0.524099, 0.022345, 0.025319, -0.629268, -0.629268
0.349100, 0.250000 , 0.000000, 0.524097, 0.022370, 0.025175, -0.625553, -0.625553
0.349200, 0.250000 , 0.000000, 0.524095, 0.022395, 0.025032, -0.621837, -0.621837
0.349300, 0.250000 , 0.000000, 0.524093, 0.022419, 0.024889, -0.618118, -0.618118
0.349400, 0.250000 , 0.000000, 0.524091, 0.022444, 0.024747, -0.614397, -0.614397
0.349500, 0.250000 , 0.000000, 0.524089, 0.022469, 0.024605, -0.610673, -0.610673
0.349600, 0.250000 , 0.000000, 0.524087, 0.022493, 0.024464, -0.606947, -0.606947
0.349700, 0.250000 , 0.000000, 0.524085, 0.022517, 0.024324, -0.603219, -0.603219
0.349800, 0.250000 , 0.000000, 0.524082, 0.022541, 0.024184, -0.599489, -0.599489
0.349900, 0.250000 , 0.000000, 0.524080, 0.022565, 0.024044, -0.595757, -0.595757
0.350000, 0.250000 , 0.000000, 0.524078, 0.022589, 0.023905, -0.592023, -0.592023
0.350100, 0.250000 , 0.000000, 0.524076, 0.022613, 0.023766, -0.588286, -0.588286
0.350200, 0.250000 , 0.000000, 0.524074, 0.022636, 0.023628, -0.584547, -0.584547
0.350300, 0.250000 , 0.000000, 0.524072, 0.022660, 0.023490, -0.580806, -0.580806
0.350400, 0.250000 , 0.000000, 0.524070, 0.022683, 0.023353, -0.577064, -0.577064
0.350500, 0.250000 , 0.000000, 0.524068, 0.022706, 0.023216, -0.573319, -0.573319
0.350600, 0.250000 , 0.000000, 0.524066, 0.022729, 0.023079, -0.569572, -0.569572
0.350700, 0.250000 , 0.000000, 0.524064, 0.022752, 0.022943, -0.565823, -0.565823
0.350800, 0.250000 , 0.000000, 0.524062, 0.022775, 0.022807, -0.562072, -0.562072
0.350900, 0.250000 , 0.000000, 0.524060, 0.022797, 0.022671, -0.558319, -0.558319
0.351000, 0.250000 , 0.000000, 0.524058, 0.022820, 0.022536, -0.554565, -0.554565
0.351100, 0.250000 , 0.000000, 0.524056, 0.022842, 0.022401, -0.550808, -0.550808
0.351200, 0.250000 , 0.000000, 0.524054, 0.022864, 0.022266, -0.547049, -0.547049
0.351300, 0.250000 , 0.000000, 0.524052, 0.022886, 0.022132, -0.543289, -0.543289
0.351400, 0.250000 , 0.000000, 0.524050, 0.022908, 0.021998, -0.539527, -0.539527
0.351500, 0.250000 , 0.000000, 0.524047, 0.022930, 0.021864, -0.535763, -0.535763
0.351600, 0.250000 , 0.000000, 0.524045, 0.022952, 0.021730, -0.531997, -0.531997
0.351700, 0.250000 , 0.000000, 0.524043, 0.022973, 0.021597, -0.528230, -0.528230
0.351800, 0.250000 , 0.000000, 0.524041, 0.022995, 0.021464, -0.524461, -0.524461
0.351900, 0.250000 , 0.000000, 0.524039, 0.023016, 0.021331, -0.520690, -0.520690
0.352000, 0.250000 , 0.000000, 0.524037, 0.023037, 0.021198, -0.516917, -0.516917
0.352100, 0.250000 , 0.000000, 0.524035, 0.023058, 0.021065, -0.513143, -0.513143
0.352200, 0.250000 , 0.000000, 0.524033, 0.023079, 0.020933, -0.509367, -0.509367
0.352300, 0.250000 , 0.000000, 0.524031, 0.023100, 0.020801, -0.505589, -0.505589
0.352400, 0.250000 , 0.000000, 0.524029, 0.023120, 0.020669, -0.501810, -0.501810
0.352500, 0.250000 , 0.000000, 0.524027, 0.023141, 0.020537, -0.498030, -0.498030
0.352600, 0.250000 , 0.000000, 0.524025, 0.023161, 0.020405, -0.494248, -0.494248
0.352700, 0.250000 , 0.000000, 0.524022, 0.023181, 0.020273, -0.490464, -0.490464
0.352800, 0.250000 , 0.000000, 0.524020, 0.023201, 0.020141, -0.486679, -0.486679
0.352900, 0.250000 , 0.000000, 0.524018, 0.023221, 0.020010, -0.482892, -0.482892
0.353000, 0.250000 , 0.000000, 0.524016, 0.023241, 0.019878, -0.479104, -0.479104
0.353100, 0.250000 , 0.000000, 0.524014, 0.023261, 0.019747, -0.475315, -0.475315
0.353200, 0.250000 , 0.000000, 0.524012, 0.023280, 0.019615, -0.471524, -0.471524
0.353300, 0.250000 , 0.000000, 0.524010, 0.023300, 0.019484, -0.467732, -0.467732
0.353400, 0.250000 , 0.000000, 0.524008, 0.023319, 0.019353, -0.463939, -0.463939
0.353500, 0.250000 , 0.000000, 0.524006, 0.023338, 0.019221, -0.460144, -0.460144
0.353600, 0.250000 , 0.000000, 0.524004, 0.023357, 0.019090, -0.456348, -0.456348
0.353700, 0.250000 , 0.000000, 0.524001, 0.023376, 0.018959, -0.452551, -0.452551
0.353800, 0.250000 , 0.000000, 0.523999, 0.023395, 0.018828, -0.448752, -0.448752
0.353900, 0.250000 , 0.000000, 0.523997, 0.023413, 0.018697, -0.444953, -0.444953
0.354000, 0.250000 , 0.000000, 0.523995, 0.023432, 0.018565, -0.441152, -0.441152
0.354100, 0.250000 , 0.000000, 0.523993, 0.023450, 0.018434, -0.437350, -0.437350
0.354200, 0.250000 , 0.000000, 0.523991, 0.023468, 0.018303, -0.433546, -0.433546
0.354300, 0.250000 , 0.000000, 0.523989, 0.023487, 0.018172, -0.429742, -0.429742
0.354400, 0.250000 , 0.000000, 0.523987, 0.023505, 0.018040, -0.425937, -0.425937
0.354500, 0.250000 , 0.000000, 0.523985, 0.023522, 0.017909, -0.422130, -0.422130
0.354600, 0.250000 , 0.000000, 0.523982, 0.023540, 0.017778, -0.418323, -0.418323
0.354700, 0.250000 , 0.000000, 0.523980, 0.023558, 0.017646, -0.414514, -0.414514
0.354800, 0.250000 , 0.000000, 0.523978, 0.023575, 0.017515, -0.410705, -0.410705
0.354900, 0.250000 , 0.000000, 0.523976, 0.023592, 0.017383, -0.406895, -0.406895
0.355000, 0.250000 , 0.000000, 0.523974, 0.023610, 0.017251, -0.403083, -0.403083
0.355100, 0.250000 , 0.000000, 0.523972, 0.023627, 0.017120, -0.399271, -0.399271
0.355200, 0.250000 , 0.000000, 0.523970, 0.023644, 0.016988, -0.395458, -0.395458
0.355300, 0.250000 , 0.000000, 0.523968, 0.023660, 0.016856, -0.391644, -0.391644
0.355400, 0.250000 , 0.000000, 0.523966, 0.023677, 0.016724, -0.387829, -0.387829
0.355500, 0.250000 , 0.000000, 0.523963, 0.023693, 0.016592, -0.384013, -0.384013
0.355600, 0.250000 , 0.000000, 0.523961, 0.023710, 0.016459, -0.380197, -0.380197
0.355700, 0.250000 , 0.000000, 0.523959, 0.023726, 0.016327, -0.376380, -0.376380
0.355800, 0.250000 , 0.000000, 0.523957, 0.023742, 0.016195, -0.372562, -0.372562
0.355900, 0.250000 , 0.000000, 0.523955, 0.023758, 0.016062, -0.368743, -0.368743
0.356000, 0.250000 , 0.000000, 0.523953, 0.023774, 0.015930, -0.364924, -0.364924
0.356100, 0.250000 , 0.000000, 0.523951, 0.023790, 0.015797, -0.361104, -0.361104
0.356200, 0.250000 , 0.000000, 0.523949, 0.023805, 0.015664, -0.357283, -0.357283
0.356300, 0.250000 , 0.000000, 0.523946, 0.023821, 0.015531, -0.353462, -0.353462
0.356400, 0.250000 , 0.000000, 0.523944, 0.023836, 0.015398, -0.349640, -0.349640
0.356500, 0.250000 , 0.000000, 0.523942, 0.023851, 0.015265, -0.345817, -0.345817
0.356600, 0.250000 , 0.000000, 0.523940, 0.023866, 0.015131, -0.341994, -0.341994
0.356700, 0.250000 , 0.000000, 0.523938, 0.023881, 0.014998, -0.338171, -0.338171
0.356800, 0.250000 , 0.000000, 0.523936, 0.023896, 0.014864, -0.334346, -0.334346
0.356900, 0.250000 , 0.000000, 0.523934, 0.023911, 0.014730, -0.330522, -0.330522
0.357000, 0.250000 , 0.000000, 0.523932, 0.023925, 0.014596, -0.326697, -0.326697
0.357100, 0.250000 , 0.000000, 0.523929, 0.023940, 0.014463, -0.322871, -0.322871
0.357200, 0.250000 , 0.000000, 0.523927, 0.023954, 0.014328, -0.319045, -0.319045
0.357300, 0.250000 , 0.000000, 0.523925, 0.023968, 0.014194, -0.315219, -0.315219
0.357400, 0.250000 , 0.000000, 0.523923, 0.023982, 0.014060, -0.311393, -0.311393
0.357500, 0.250000 , 0.000000, 0.523921, 0.023996, 0.013925, -0.307565, -0.307565
0.357600, 0.250000 , 0.000000, 0.523919, 0.024010, 0.013791, -0.303738, -0.303738
0.357700, 0.250000 , 0.000000, 0.523917, 0.024023, 0.013656, -0.299911, -0.299911
0.357800, 0.250000 , 0.000000, 0.523914, 0.024037, 0.013521, -0.296083, -0.296083
0.357900, 0.250000 , 0.000000, 0.523912, 0.024050, 0.013386, -0.292254, -0.292254
0.358000, 0.250000 , 0.000000, 0.523910, 0.024063, 0.013251, -0.288426, -0.288426
0.358100, 0.250000 , 0.000000, 0.523908, 0.024076, 0.013116, -0.284597, -0.284597
0.358200, 0.250000 , 0.000000, 0.523906, 0.024089, 0.012981, -0.280768, -0.280768
0.358300, 0.250000 , 0.000000, 0.523904, 0.024102, 0.012845, -0.276939, -0.276939
0.358400, 0.250000 , 0.000000, 0.523902, 0.024114, 0.012710, -0.273110, -0.273110
0.358500, 0.250000 , 0.000000, 0.523899, 0.024127, 0.012574, -0.269281, -0.269281
0.358600, 0.250000 , 0.000000, 0.523897, 0.024139, 0.012438, -0.265451, -0.265451
0.358700, 0.250000 , 0.000000, 0.523895, 0.024152, 0.012303, -0.261622, -0.261622
0.358800, 0.250000 , 0.000000, 0.523893, 0.024164, 0.012167, -0.257792, -0.257792
0.358900, 0.250000 , 0.000000, 0.523891, 0.024176, 0.012031, -0.253963, -0.253963
0.359000, 0.250000 , 0.000000, 0.523889, 0.024187, 0.011895, -0.250133, -0.250133
0.359100, 0.250000 , 0.000000, 0.523887, 0.024199, 0.011758, -0.246303, -0.246303
0.359200, 0.250000 , 0.000000, 0.523884, 0.024211, 0.011622, -0.242474, -0.242474
0.359300, 0.250000 , 0.000000, 0.523882, 0.024222, 0.011486, -0.238644, -0.238644
0.359400, 0.250000 , 0.000000, 0.523880, 0.024233, 0.011349, -0.234815, -0.234815
0.359500, 0.250000 , 0.000000, 0.523878, 0.024244, 0.011213, -0.230985, -0.230985
0.359600, 0.250000 , 0.000000, 0.523876, 0.024255, 0.011076, -0.227156, -0.227156
0.359700, 0.250000 , 0.000000, 0.523874, 0.024266, 0.010940, -0.223326, -0.223326
0.359800, 0.250000 , 0.000000, 0.523872, 0.024277, 0.010803, -0.219497, -0.219497
0.359900, 0.250000 , 0.000000, 0.523869, 0.024288, 0.010666, -0.215668, -0.215668
0.360000, 0.250000 , 0.000000, 0.523867, 0.024298, 0.010530, -0.211839, -0.211839
0.360100, 0.250000 , 0.000000, 0.523865, 0.024308, 0.010393, -0.208011, -0.208011
0.360200, 0.250000 , 0.000000, 0.523863, 0.024319, 0.010256, -0.204182, -0.204182
0.360300, 0.250000 , 0.000000, 0.523861, 0.024329, 0.010119, -0.200354, -0.200354
0.360400, 0.250000 , 0.000000, 0.523859, 0.024339, 0.009982, -0.196526, -0.196526
0.360500, 0.250000 , 0.000000, 0.523856, 0.024348, 0.009845, -0.192698, -0.192698
0.360600, 0.250000 , 0.000000, 0.523854, 0.024358, 0.009708, -0.188871, -0.188871
0.360700, 0.250000 , 0.000000, 0.523852, 0.024367, 0.009571, -0.185044, -0.185044
0.360800, 0.250000 , 0.000000, 0.523850, 0.024377, 0.009434, -0.181217, -0.181217
0.360900, 0.250000 , 0.000000, 0.523848, 0.024386, 0.009298, -0.177391, -0.177391
0.361000, 0.250000 , 0.000000, 0.523846, 0.024395, 0.009161, -0.173565, -0.173565
0.361100, 0.250000 , 0.000000, 0.523844, 0.024404, 0.009024, -0.169739, -0.169739
0.361200, 0.250000 , 0.000000, 0.523841, 0.024413, 0.008887, -0.165914, -0.165914
0.361300, 0.250000 , 0.000000, 0.523839, 0.024422, 0.008750, -0.162089, -0.162089
0.361400, 0.250000 , 0.000000, 0.523837, 0.024430, 0.008613, -0.158265, -0.158265
0.361500, 0.250000 , 0.000000, 0.523835, 0.024438, 0.008476, -0.154441, -0.154441
0.361600, 0.250000 , 0.000000, 0.523833, 0.024447, 0.008340, -0.150617, -0.150617
0.361700, 0.250000 , 0.000000, 0.523831, 0.024455, 0.008203, -0.146794, -0.146794
0.361800, 0.250000 , 0.000000, 0.523828, 0.024463, 0.008066, -0.142972, -0.142972
0.361900, 0.250000 , 0.000000, 0.523826, 0.024471, 0.007930, -0.139150, -0.139150
0.362000, 0.250000 , 0.000000, 0.523824, 0.024478, 0.007793, -0.135328, -0.135328
0.362100, 0.250000 , 0.000000, 0.523822, 0.024486, 0.007657, -0.131507, -0.131507
0.362200, 0.250000 , 0.000000, 0.523820, 0.024493, 0.007520, -0.127687, -0.127687
0.362300, 0.250000 , 0.000000, 0.523818, 0.024501, 0.007384, -0.123867, -0.123867
0.362400, 0.250000 , 0.000000, 0.523816, 0.024508, 0.007248, -0.120048, -0.120048
0.362500, 0.250000 , 0.000000, 0.523813, 0.024515, 0.007112, -0.116230, -0.116230
0.362600, 0.250000 , 0.000000, 0.523811, 0.024522, 0.006976, -0.112412, -0.112412
0.362700, 0.250000 , 0.000000, 0.523809, 0.024529, 0.006840, -0.108595, -0.108595
0.362800, 0.250000 , 0.000000, 0.523807, 0.024535, 0.006704, -0.104778, -0.104778
0.362900, 0.250000 , 0.000000, 0.523805, 0.024542, 0.006569, -0.100963, -0.100963
0.363000, 0.250000 , 0.000000, 0.523803, 0.024548, 0.006433, -0.097148, -0.097148
0.363100, 0.250000 , 0.000000, 0.523800, 0.024554, 0.006298, -0.093333, -0.093333
0.363200, 0.250000 , 0.000000, 0.523798, 0.024560, 0.006163, -0.089520, -0.089520
0.363300, 0.250000 , 0.000000, 0.523796, 0.024566, 0.006028, -0.085707, -0.085707
0.363400, 0.250000 , 0.000000, 0.523794, 0.024572, 0.005893, -0.081895, -0.081895
0.363500, 0.250000 , 0.000000, 0.523792, 0.024578, 0.005758, -0.078083, -0.078083
0.363600, 0.250000 , 0.000000, 0.523790, 0.024583, 0.005623, -0.074273, -0.074273
0.363700, 0.250000 , 0.000000, 0.523787, 0.024589, 0.005489, -0.070463, -0.070463
0.363800, 0.250000 , 0.000000, 0.523785, 0.024594, 0.005355, -0.066654, -0.066654
0.363900, 0.250000 , 0.000000, 0.523783, 0.024599, 0.005221, -0.062846, -0.062846
0.364000, 0.250000 , 0.000000, 0.523781, 0.024604, 0.005087, -0.059039, -0.059039
0.364100, 0.250000 , 0.000000, 0.523779, 0.024609, 0.004954, -0.055233, -0.055233
0.364200, 0.250000 , 0.000000, 0.523777, 0.024614, 0.004820, -0.051428, -0.051428
0.364300, 0.250000 , 0.000000, 0.523775, 0.024618, 0.004687, -0.047623, -0.047623
0.364400, 0.250000 , 0.000000, 0.523772, 0.024623, 0.004554, -0.043820, -0.043820
0.364500, 0.250000 , 0.000000, 0.523770, 0.024627, 0.004422, -0.040017, -0.040017
0.364600, 0.250000 , 0.000000, 0.523768, 0.024632, 0.004289, -0.036216, -0.036216
0.364700, 0.250000 , 0.000000, 0.523766, 0.024636, 0.004157, -0.032415, -0.032415
0.364800, 0.250000 , 0.000000, 0.523764, 0.024640, 0.004025, -0.028615, -0.028615
0.364900, 0.250000 , 0.000000, 0.523762, 0.024643, 0.003893, -0.024816, -0.024816
0.365000, 0.250000 , 0.000000, 0.523759, 0.024647, 0.003762, -0.021019, -0.021019
0.365100, 0.250000 , 0.000000, 0.523757, 0.024651, 0.003631, -0.017222, -0.017222
0.365200, 0.250000 , 0.000000, 0.523755, 0.024654, 0.003500, -0.013426, -0.013426
0.365300, 0.250000 , 0.000000, 0.523753, 0.024657, 0.003369, -0.009632, -0.009632
0.365400, 0.250000 , 0.000000, 0.523751, 0.024661, 0.003239, -0.005838, -0.005838
0.365500, 0.250000 , 0.000000, 0.523749, 0.024664, 0.003109, -0.002046, -0.002046
0.365600, 0.250000 , 0.000000, 0.523747, 0.024666, 0.002979, 0.001745, 0.001745
0.365700, 0.250000 , 0.000000, 0.523744, 0.024669, 0.002850, 0.005536, 0.005536
0.365800, 0.250000 , 0.000000, 0.523742, 0.024672, 0.002721, 0.009325, 0.009325
0.365900, 0.250000 , 0.000000, 0.523740, 0.024674, 0.002592, 0.013113, 0.013113
0.366000, 0.250000 , 0.000000, 0.523738, 0.024677, 0.002463, 0.016900, 0.016900
0.366100, 0.250000 , 0.000000, 0.523736, 0.024679, 0.002335, 0.020685, 0.020685
0.366200, 0.250000 , 0.000000, 0.523734, 0.024681, 0.002207, 0.024470, 0.024470
0.366300, 0.250000 , 0.000000, 0.523731, 0.024683, 0.002080, 0.028253, 0.028253
0.366400, 0.250000 , 0.000000, 0.523729, 0.024685, 0.001953, 0.032035, 0.032035
0.366500, 0.250000 , 0.000000, 0.523727, 0.024687, 0.001826, 0.035816, 0.035816
0.366600, 0.250000 , 0.000000, 0.523725, 0.024688, 0.001699, 0.039596, 0.039596
0.366700, 0.250000 , 0.000000, 0.523723, 0.024690, 0.001573, 0.043374, 0.043374
0.366800, 0.250000 , 0.000000, 0.523721, 0.024691, 0.001448, 0.047152, 0.047152
0.366900, 0.250000 , 0.000000, 0.523719, 0.024693, 0.001322, 0.050928, 0.050928
0.367000, 0.250000 , 0.000000, 0.523716, 0.024694, 0.001197, 0.054702, 0.054702
0.367100, 0.250000 , 0.000000, 0.523714, 0.024695, 0.001073, 0.058476, 0.058476
0.367200, 0.250000 , 0.000000, 0.523712, 0.024696, 0.000949, 0.062248, 0.062248
0.367300, 0.250000 , 0.000000, 0.523710, 0.024696, 0.000825, 0.066019, 0.066019
0.367400, 0.250000 , 0.000000, 0.523708, 0.024697, 0.000701, 0.069788, 0.069788
0.367500, 0.250000 , 0.000000, 0.523706, 0.024698, 0.000578, 0.073556, 0.073556
0.367600, 0.250000 , 0.000000, 0.523704, 0.024698, 0.000456, 0.077323, 0.077323
0.367700, 0.250000 , 0.000000, 0.523701, 0.024698, 0.000333, 0.081089, 0.081089
0.367800, 0.250000 , 0.000000, 0.523699, 0.024698, 0.000212, 0.084853, 0.084853
0.367900, 0.250000 , 0.000000, 0.523697, 0.024698, 0.000090, 0.088616, 0.088616
0.368000, 0.250000 , 0.000000, 0.523695, 0.024698, -0.000031, 0.092377, 0.092377
0.368100, 0.250000 , 0.000000, 0.523693, 0.024698, -0.000151, 0.096137, 0.096137
0.368200, 0.250000 , 0.000000, 0.523691, 0.024698, -0.000271, 0.099896, 0.099896
0.368300, 0.250000 , 0.000000, 0.523689, 0.024697, -0.000391, 0.103653, 0.103653
0.368400, 0.250000 , 0.000000, 0.523686, 0.024697, -0.000510, 0.107409, 0.107409
0.368500, 0.250000 , 0.000000, 0.523684, 0.024696, -0.000629, 0.111163, 0.111163
0.368600, 0.250000 , 0.000000, 0.523682, 0.024695, -0.000748, 0.114916, 0.114916
0.368700, 0.250000 , 0.000000, 0.523680, 0.024694, -0.000866, 0.118667, 0.118667
0.368800, 0.250000 , 0.000000, 0.523678, 0.024693, -0.000983, 0.122417, 0.122417
0.368900, 0.250000 , 0.000000, 0.523676, 0.024692, -0.001100, 0.126165, 0.126165
0.369000, 0.250000 , 0.000000, 0.523674, 0.024691, -0.001217, 0.129912, 0.129912
0.369100, 0.250000 , 0.000000, 0.523671, 0.024689, -0.001333, 0.133658, 0.133658
0.369200, 0.250000 , 0.000000, 0.523669, 0.024688, -0.001448, 0.137402, 0.137402
0.369300, 0.250000 , 0.000000, 0.523667, 0.024686, -0.001564, 0.141144, 0.141144
0.369400, 0.250000 , 0.000000, 0.523665, 0.024684, -0.001678, 0.144885, 0.144885
0.369500, 0.250000 , 0.000000, 0.523663, 0.024683, -0.001792, 0.148624, 0.148624
0.369600, 0.250000 , 0.000000, 0.523661, 0.024681, -0.001906, 0.152362, 0.152362
0.369700, 0.250000 , 0.000000, 0.523659, 0.024679, -0.002019, 0.156098, 0.156098
0.369800, 0.250000 , 0.000000, 0.523656, 0.024676, -0.002132, 0.159833, 0.159833
0.369900, 0.250000 , 0.000000, 0.523654, 0.024674, -0.002245, 0.163566, 0.163566
0.370000, 0.250000 , 0.000000, 0.523652, 0.024672, -0.002356, 0.167297, 0.167297
0.370100, 0.250000 , 0.000000, 0.523650, 0.024669, -0.002468, 0.171027, 0.171027
0.370200, 0.250000 , 0.000000, 0.523648, 0.024666, -0.002578, 0.174756, 0.174756
0.370300, 0.250000 , 0.000000, 0.523646, 0.024664, -0.002689, 0.178482, 0.178482
0.370400, 0.250000 , 0.000000, 0.523644, 0.024661, -0.002799, 0.182207, 0.182207
0.370500, 0.250000 , 0.000000, 0.523642, 0.024658, -0.002908, 0.185931, 0.185931
0.370600, 0.250000 , 0.000000, 0.523639, 0.024655, -0.003017, 0.189652, 0.189652
0.370700, 0.250000 , 0.000000, 0.523637, 0.024652, -0.003125, 0.193372, 0.193372
0.370800, 0.250000 , 0.000000, 0.523635, 0.024648, -0.003233, 0.197091, 0.197091
0.370900, 0.250000 , 0.000000, 0.523633, 0.024645, -0.003340, 0.200807, 0.200807
0.371000, 0.250000 , 0.000000, 0.523631, 0.024641, -0.003447, 0.204523, 0.204523
0.371100, 0.250000 , 0.000000, 0.523629, 0.024638, -0.003553, 0.208236, 0.208236
0.371200, 0.250000 , 0.000000, 0.523627, 0.024634, -0.003659, 0.211947, 0.211947
0.371300, 0.250000 , 0.000000, 0.523625, 0.024630, -0.003764, 0.215657, 0.215657
0.371400, 0.250000 , 0.000000, 0.523622, 0.024626, -0.003869, 0.219366, 0.219366
0.371500, 0.250000 , 0.000000, 0.523620, 0.024622, -0.003973, 0.223072, 0.223072
0.371600, 0.250000 , 0.000000, 0.523618, 0.024618, -0.004077, 0.226777, 0.226777
0.371700, 0.250000 , 0.000000, 0.523616, 0.024614, -0.004180, 0.230480, 0.230480
0.371800, 0.250000 , 0.000000, 0.523614, 0.024610, -0.004283, 0.234181, 0.234181
0.371900, 0.250000 , 0.000000, 0.523612, 0.024605, -0.004385, 0.237881, 0.237881
0.372000, 0.250000 , 0.000000, 0.523610, 0.024601, -0.004487, 0.241578, 0.241578
0.372100, 0.250000 , 0.000000, 0.523608, 0.024596, -0.004588, 0.245274, 0.245274
0.372200, 0.250000 , 0.000000, 0.523605, 0.024591, -0.004688, 0.248968, 0.248968
0.372300, 0.250000 , 0.000000, 0.523603, 0.024586, -0.004788, 0.252661, 0.252661
0.372400, 0.250000 , 0.000000, 0.523601, 0.024581, -0.004888, 0.256351, 0.256351
0.372500, 0.250000 , 0.000000, 0.523599, 0.024576, -0.004987, 0.260040, 0.260040
0.372600, 0.250000 , 0.000000, 0.523597, 0.024571, -0.005085, 0.263727, 0.263727
0.372700, 0.250000 , 0.000000, 0.523595, 0.024566, -0.005183, 0.267412, 0.267412
0.372800, 0.250000 , 0.000000, 0.523593, 0.024561, -0.005281, 0.271095, 0.271095
0.372900, 0.250000 , 0.000000, 0.523591, 0.024555, -0.005377, 0.274777, 0.274777
0.373000, 0.250000 , 0.000000, 0.523588, 0.024550, -0.005474, 0.278456, 0.278456
0.373100, 0.250000 , 0.000000, 0.523586, 0.024544, -0.005570, 0.282134, 0.282134
0.373200, 0.250000 , 0.000000, 0.523584, 0.024538, -0.005665, 0.285810, 0.285810
0.373300, 0.250000 , 0.000000, 0.523582, 0.024533, -0.005760, 0.289484, 0.289484
0.373400, 0.250000 , 0.000000, 0.523580, 0.024527, -0.005854, 0.293156, 0.293156
0.373500, 0.250000 , 0.000000, 0.523578, 0.024521, -0.005947, 0.296826, 0.296826
0.373600, 0.250000 , 0.000000, 0.523576, 0.024515, -0.006041, 0.300494, 0.300494
0.373700, 0.250000 , 0.000000, 0.523574, 0.024508, -0.006133, 0.304161, 0.304161
0.373800, 0.250000 , 0.000000, 0.523572, 0.024502, -0.006225, 0.307825, 0.307825
0.373900, 0.250000 , 0.000000, 0.523570, 0.024496, -0.006317, 0.311488, 0.311488
0.374000, 0.250000 , 0.000000, 0.523567, 0.024489, -0.006408, 0.315148, 0.315148
0.374100, 0.250000 , 0.000000, 0.523565, 0.024483, -0.006498, 0.318807, 0.318807
0.374200, 0.250000 , 0.000000, 0.523563, 0.024476, -0.006588, 0.322464, 0.322464
0.374300, 0.250000 , 0.000000, 0.523561, 0.024469, -0.006678, 0.326118, 0.326118
0.374400, 0.250000 , 0.000000, 0.523559, 0.024462, -0.006767, 0.329771, 0.329771
0.374500, 0.250000 , 0.000000, 0.523557, 0.024456, -0.006855, 0.333422, 0.333422
0.374600, 0.250000 , 0.000000, 0.523555, 0.024449, -0.006943, 0.337071, 0.337071
0.374700, 0.250000 , 0.000000, 0.523553, 0.024442, -0.007030, 0.340718, 0.340718
0.374800, 0.250000 , 0.000000, 0.523551, 0.024434, -0.007117, 0.344363, 0.344363
0.374900, 0.250000 , 0.000000, 0.523549, 0.024427, -0.007203, 0.348006, 0.348006
0.375000, 0.250000 , 0.000000, 0.523546, 0.024420, -0.007289, 0.351647, 0.351647
0.375100, 0.250000 , 0.000000, 0.523544, 0.024412, -0.007374, 0.355286, 0.355286
0.375200, 0.250000 , 0.000000, 0.523542, 0.024405, -0.007459, 0.358923, 0.358923
0.375300, 0.250000 , 0.000000, 0.523540, 0.024397, -0.007543, 0.362558, 0.362558
0.375400, 0.250000 , 0.000000, 0.523538, 0.024390, -0.007627, 0.366191, 0.366191
0.375500, 0.250000 , 0.000000, 0.523536, 0.024382, -0.007710, 0.369822, 0.369822
0.375600, 0.250000 , 0.000000, 0.523534, 0.024374, -0.007792, 0.373451, 0.373451
0.375700, 0.250000 , 0.000000, 0.523532, 0.024366, -0.007874, 0.377077, 0.377077
0.375800, 0.250000 , 0.000000, 0.523530, 0.024358, -0.007956, 0.380702, 0.380702
0.375900, 0.250000 , 0.000000, 0.523528, 0.024350, -0.008037, 0.384325, 0.384325
0.376000, 0.250000 , 0.000000, 0.523526, 0.024342, -0.008118, 0.387946, 0.387946
0.376100, 0.250000 , 0.000000, 0.523523, 0.024334, -0.008198, 0.391564, 0.391564
0.376200, 0.250000 , 0.000000, 0.523521, 0.024325, -0.008277, 0.395181, 0.395181
0.376300, 0.250000 , 0.000000, 0.523519, 0.024317, -0.008356, 0.398795, 0.398795
0.376400, 0.250000 , 0.000000, 0.523517, 0.024308, -0.008435, 0.402408, 0.402408
0.376500, 0.250000 , 0.000000, 0.523515, 0.024300, -0.008513, 0.406018, 0.406018
0.376600, 0.250000 , 0.000000, 0.523513, 0.024291, -0.008590, 0.409626, 0.409626
0.376700, 0.250000 , 0.000000, 0.523511, 0.024282, -0.008667, 0.413232, 0.413232
0.376800, 0.250000 , 0.000000, 0.523509, 0.024274, -0.008743, 0.416836, 0.416836
0.376900, 0.250000 , 0.000000, 0.523507, 0.024265, -0.008819, 0.420438, 0.420438
0.377000, 0.250000 , 0.000000, 0.523505, 0.024256, -0.008895, 0.424038, 0.424038
0.377100, 0.250000 , 0.000000, 0.523503, 0.024247, -0.008970, 0.427635, 0.427635
0.377200, 0.250000 , 0.000000, 0.523501, 0.024238, -0.009044, 0.431231, 0.431231
0.377300, 0.250000 , 0.000000, 0.523498, 0.024229, -0.009118, 0.434824, 0.434824
0.377400, 0.250000 , 0.000000, 0.523496, 0.024219, -0.009192, 0.438415, 0.438415
0.377500, 0.250000 , 0.000000, 0.523494, 0.024210, -0.009265, 0.442004, 0.442004
0.377600, 0.250000 , 0.000000, 0.523492, 0.024201, -0.009337, 0.445591, 0.445591
0.377700, 0.250000 , 0.000000, 0.523490, 0.024191, -0.009409, 0.449176, 0.449176
0.377800, 0.250000 , 0.000000, 0.523488, 0.024182, -0.009481, 0.452758, 0.452758
0.377900, 0.250000 , 0.000000, 0.523486, 0.024172, -0.009552, 0.456339, 0.456339
