t, r_ref, qr_ref, r_act, qr_act, tau[0], tau[1]
0.000000, 0.353600, 1.570796, 0.353553, 1.570796, 0.863387, -0.863387
0.002500, 0.353600, 1.570796, 0.353565, 1.570790, 0.174880, -0.118075
0.005000, 0.353600, 1.570796, 0.353577, 1.570792, -0.012565, 0.218502
0.007500, 0.353600, 1.570796, 0.353584, 1.570796, -0.269049, -0.094497
0.010000, 0.353600, 1.570796, 0.353588, 1.570794, 0.015099, 0.128204
0.012500, 0.353600, 1.570796, 0.353584, 1.570793, 0.131649, -0.060157
0.015000, 0.353600, 1.570796, 0.353493, 1.570801, 1.076575, -1.585057
0.017500, 0.353600, 1.570796, 0.353309, 1.570812, 2.441503, -3.317790
0.020000, 0.353600, 1.570796, 0.353047, 1.570824, 3.854577, -4.867012
0.022500, 0.353600, 1.570796, 0.352717, 1.570837, 5.171473, -6.287406
0.025000, 0.353600, 1.570796, 0.352332, 1.570850, 6.363252, -7.612535
0.027500, 0.353600, 1.570796, 0.351901, 1.570865, 7.450952, -8.836278
0.030000, 0.353600, 1.570796, 0.351432, 1.570879, 8.453262, -9.955014
0.032500, 0.353600, 1.570796, 0.350933, 1.570895, 9.376575, -10.981222
0.035000, 0.353600, 1.570796, 0.350410, 1.570910, 10.226957, -11.931375
0.037500, 0.353600, 1.570796, 0.349868, 1.570926, 11.019729, -12.813812
0.040000, 0.353600, 1.570796, 0.349311, 1.570941, 11.762994, -13.638279
0.042500, 0.353600, 1.570796, 0.348743, 1.570957, 12.461747, -14.413956
0.045000, 0.353600, 1.570796, 0.348166, 1.570972, 13.120760, -15.156368
0.047500, 0.353600, 1.570796, 0.347584, 1.570988, 13.747489, -15.860391
0.050000, 0.353600, 1.570796, 0.346998, 1.571003, 14.345247, -16.524489
0.052500, 0.353600, 1.570796, 0.346411, 1.571018, 14.913067, -17.154252
0.055000, 0.353600, 1.570796, 0.345824, 1.571033, 15.451322, -17.753930
0.057500, 0.353600, 1.570796, 0.345239, 1.571048, 15.962123, -18.325515
0.060000, 0.353600, 1.570796, 0.344657, 1.571062, 16.447582, -18.870259
0.062500, 0.353600, 1.570796, 0.344080, 1.571077, 16.909132, -19.389395
0.065000, 0.353600, 1.570796, 0.343508, 1.571091, 17.347764, -19.884074
0.067500, 0.353600, 1.570796, 0.342943, 1.571104, 17.764316, -20.355237
0.070000, 0.353600, 1.570796, 0.342385, 1.571118, 18.159549, -20.803635
0.072500, 0.353600, 1.570796, 0.341836, 1.571131, 18.534135, -21.229912
0.075000, 0.353600, 1.570796, 0.341296, 1.571145, 18.888666, -21.634649
0.077500, 0.353600, 1.570796, 0.340765, 1.571157, 19.223681, -22.018387
0.080000, 0.353600, 1.570796, 0.340245, 1.571170, 19.539685, -22.381634
0.082500, 0.353600, 1.570796, 0.339735, 1.571182, 19.837165, -22.724881
0.085000, 0.353600, 1.570796, 0.339237, 1.571194, 20.116595, -23.048608
0.087500, 0.353600, 1.570796, 0.338751, 1.571206, 20.378441, -23.353291
0.090000, 0.353600, 1.570796, 0.338276, 1.571218, 20.623162, -23.639403
0.092500, 0.353600, 1.570796, 0.337814, 1.571229, 20.851217, -23.907418
0.095000, 0.353600, 1.570796, 0.337365, 1.571240, 21.063063, -24.157809
0.097500, 0.353600, 1.570796, 0.336929, 1.571251, 21.259153, -24.391049
0.100000, 0.353600, 1.570796, 0.336506, 1.571262, 21.439944, -24.607609
0.102500, 0.353600, 1.570796, 0.336096, 1.571272, 21.605888, -24.807960
0.105000, 0.353600, 1.570796, 0.335700, 1.571282, 21.757440, -24.992572
0.107500, 0.353600, 1.570796, 0.335318, 1.571292, 21.895055, -25.161911
0.110000, 0.353600, 1.570796, 0.334949, 1.571301, 22.019189, -25.316444
0.112500, 0.353600, 1.570796, 0.334595, 1.571311, 22.130298, -25.456634
0.115000, 0.353600, 1.570796, 0.334254, 1.571320, 22.228840, -25.582942
0.117500, 0.353600, 1.570796, 0.333926, 1.571328, 22.315274, -25.695831
0.120000, 0.353600, 1.570796, 0.333613, 1.571337, 22.390061, -25.795757
0.122500, 0.353600, 1.570796, 0.333313, 1.571345, 22.453660, -25.883179
0.125000, 0.353600, 1.570796, 0.333027, 1.571353, 22.506533, -25.958552
0.127500, 0.353600, 1.570796, 0.332755, 1.571361, 22.549137, -26.022328
0.130000, 0.353600, 1.570796, 0.332496, 1.571368, 22.581931, -26.074960
0.132500, 0.353600, 1.570796, 0.332250, 1.571375, 22.605369, -26.116894
0.135000, 0.353600, 1.570796, 0.332018, 1.571382, 22.619902, -26.148576
0.137500, 0.353600, 1.570796, 0.331798, 1.571389, 22.625975, -26.170446
0.140000, 0.353600, 1.570796, 0.331591, 1.571395, 22.624028, -26.182939
0.142500, 0.353600, 1.570796, 0.331397, 1.571402, 22.614495, -26.186487
0.145000, 0.353600, 1.570796, 0.331215, 1.571408, 22.597803, -26.181515
0.147500, 0.353600, 1.570796, 0.331045, 1.571413, 22.574368, -26.168440
0.150000, 0.353600, 1.570796, 0.330887, 1.571419, 22.544603, -26.147675
0.152500, 0.353600, 1.570796, 0.330741, 1.571424, 22.508909, -26.119626
0.155000, 0.353600, 1.570796, 0.330606, 1.571429, 22.467677, -26.084689
0.157500, 0.353600, 1.570796, 0.330481, 1.571433, 22.421147, -26.043379
0.160000, 0.353600, 1.570796, 0.330368, 1.571438, 22.361371, -26.003657
0.162500, 0.353600, 1.570796, 0.330265, 1.571443, 22.292093, -25.964289
0.165000, 0.353600, 1.570796, 0.330172, 1.571447, 22.224490, -25.916641
0.167500, 0.353600, 1.570796, 0.330088, 1.571452, 22.158527, -25.861058
0.170000, 0.353600, 1.570796, 0.330014, 1.571456, 22.088252, -25.802542
0.172500, 0.353600, 1.570796, 0.329949, 1.571460, 22.026191, -25.729974
0.175000, 0.353600, 1.570796, 0.329893, 1.571463, 21.968926, -25.646397
0.177500, 0.353600, 1.570796, 0.329844, 1.571466, 21.907994, -25.559575
0.180000, 0.353600, 1.570796, 0.329804, 1.571468, 21.842165, -25.471233
0.182500, 0.353600, 1.570796, 0.329772, 1.571470, 21.786218, -25.372834
0.185000, 0.353600, 1.570796, 0.329746, 1.571470, 21.760436, -25.253425
0.187500, 0.353600, 1.570796, 0.329726, 1.571468, 21.758255, -25.120768
0.190000, 0.353600, 1.570796, 0.329712, 1.571465, 21.763463, -24.988942
0.192500, 0.353600, 1.570796, 0.329702, 1.571460, 21.767052, -24.865010
0.195000, 0.353600, 1.570796, 0.329697, 1.571455, 21.748828, -24.761847
0.197500, 0.353600, 1.570796, 0.329697, 1.571450, 21.690071, -24.689187
0.200000, 0.353600, 1.570796, 0.329701, 1.571446, 21.618261, -24.622878
0.202500, 0.353600, 1.570796, 0.329710, 1.571441, 21.551318, -24.548470
0.205000, 0.353600, 1.570796, 0.329723, 1.571437, 21.488119, -24.467824
0.207500, 0.353600, 1.570796, 0.329741, 1.571433, 21.424363, -24.385432
0.210000, 0.353600, 1.570796, 0.329762, 1.571428, 21.359367, -24.302601
0.212500, 0.353600, 1.570796, 0.329787, 1.571424, 21.294207, -24.219042
0.215000, 0.353600, 1.570796, 0.329815, 1.571420, 21.229570, -24.134703
0.217500, 0.353600, 1.570796, 0.329847, 1.571416, 21.165583, -24.049938
0.220000, 0.353600, 1.570796, 0.329882, 1.571412, 21.102286, -23.965115
0.222500, 0.353600, 1.570796, 0.329919, 1.571408, 21.039804, -23.880481
0.225000, 0.353600, 1.570796, 0.329959, 1.571403, 20.978291, -23.796213
0.227500, 0.353600, 1.570796, 0.330002, 1.571399, 20.917874, -23.712479
0.230000, 0.353600, 1.570796, 0.330047, 1.571395, 20.858648, -23.629437
0.232500, 0.353600, 1.570796, 0.330094, 1.571391, 20.800696, -23.547232
0.235000, 0.353600, 1.570796, 0.330142, 1.571386, 20.744094, -23.465989
0.237500, 0.353600, 1.570796, 0.330192, 1.571382, 20.688906, -23.385822
0.240000, 0.353600, 1.570796, 0.330244, 1.571378, 20.635189, -23.306834
0.242500, 0.353600, 1.570796, 0.330297, 1.571373, 20.582991, -23.229117
0.245000, 0.353600, 1.570796, 0.330351, 1.571369, 20.532352, -23.152757
0.247500, 0.353600, 1.570796, 0.330406, 1.571364, 20.483306, -23.077829
0.250000, 0.353600, 1.570796, 0.330461, 1.571360, 20.435881, -23.004403
0.252500, 0.353600, 1.570796, 0.330517, 1.571355, 20.390097, -22.932539
0.255000, 0.353600, 1.570796, 0.330574, 1.571351, 20.345971, -22.862294
0.257500, 0.353600, 1.570796, 0.330631, 1.571346, 20.303515, -22.793716
0.260000, 0.353600, 1.570796, 0.330688, 1.571342, 20.262735, -22.726849
0.262500, 0.353600, 1.570796, 0.330745, 1.571337, 20.223634, -22.661732
0.265000, 0.353600, 1.570796, 0.330802, 1.571332, 20.186209, -22.598396
0.267500, 0.353600, 1.570796, 0.330859, 1.571327, 20.150455, -22.536869
0.270000, 0.353600, 1.570796, 0.330915, 1.571323, 20.116362, -22.477174
0.272500, 0.353600, 1.570796, 0.330971, 1.571318, 20.083917, -22.419330
0.275000, 0.353600, 1.570796, 0.331027, 1.571313, 20.053104, -22.363351
0.277500, 0.353600, 1.570796, 0.331082, 1.571308, 20.023905, -22.309246
0.280000, 0.353600, 1.570796, 0.331136, 1.571304, 19.996297, -22.257021
0.282500, 0.353600, 1.570796, 0.331190, 1.571299, 19.970257, -22.206680
0.285000, 0.353600, 1.570796, 0.331243, 1.571294, 19.945758, -22.158220
0.287500, 0.353600, 1.570796, 0.331295, 1.571289, 19.922770, -22.111638
0.290000, 0.353600, 1.570796, 0.331346, 1.571285, 19.901265, -22.066925
0.292500, 0.353600, 1.570796, 0.331396, 1.571280, 19.881208, -22.024072
0.295000, 0.353600, 1.570796, 0.331444, 1.571275, 19.862567, -21.983065
0.297500, 0.353600, 1.570796, 0.331492, 1.571271, 19.845306, -21.943888
0.300000, 0.353600, 1.570796, 0.331539, 1.571266, 19.829389, -21.906523
0.302500, 0.353600, 1.570796, 0.331585, 1.571262, 19.814778, -21.870950
0.305000, 0.353600, 1.570796, 0.331629, 1.571257, 19.801576, -21.837014
0.307500, 0.353600, 1.570796, 0.331672, 1.571252, 19.792473, -21.802213
0.310000, 0.353600, 1.570796, 0.331714, 1.571248, 19.787214, -21.766546
0.312500, 0.353600, 1.570796, 0.331755, 1.571243, 19.780845, -21.734100
0.315000, 0.353600, 1.570796, 0.331794, 1.571238, 19.772707, -21.705417
0.317500, 0.353600, 1.570796, 0.331832, 1.571234, 19.764277, -21.679239
0.320000, 0.353600, 1.570796, 0.331869, 1.571229, 19.756392, -21.654842
0.322500, 0.353600, 1.570796, 0.331905, 1.571225, 19.749130, -21.632131
0.325000, 0.353600, 1.570796, 0.331940, 1.571221, 19.742374, -21.611170
0.327500, 0.353600, 1.570796, 0.331973, 1.571217, 19.736082, -21.591959
0.330000, 0.353600, 1.570796, 0.332005, 1.571213, 19.730269, -21.574442
0.332500, 0.353600, 1.570796, 0.332036, 1.571209, 19.724962, -21.558553
0.335000, 0.353600, 1.570796, 0.332065, 1.571205, 19.720168, -21.544239
0.337500, 0.353600, 1.570796, 0.332093, 1.571201, 19.715885, -21.531454
0.340000, 0.353600, 1.570796, 0.332120, 1.571198, 19.712107, -21.520153
0.342500, 0.353600, 1.570796, 0.332146, 1.571195, 19.708827, -21.510291
0.345000, 0.353600, 1.570796, 0.332171, 1.571191, 19.706036, -21.501825
0.347500, 0.353600, 1.570796, 0.332195, 1.571188, 19.703724, -21.494710
0.350000, 0.353600, 1.570796, 0.332217, 1.571185, 19.701880, -21.488902
0.352500, 0.353600, 1.570796, 0.332238, 1.571183, 19.700491, -21.484359
0.355000, 0.353600, 1.570796, 0.332258, 1.571180, 19.699545, -21.481036
0.357500, 0.353600, 1.570796, 0.332277, 1.571178, 19.699029, -21.478889
0.360000, 0.353600, 1.570796, 0.332295, 1.571175, 19.698928, -21.477876
0.362500, 0.353600, 1.570796, 0.332311, 1.571173, 19.699228, -21.477952
0.365000, 0.353600, 1.570796, 0.332327, 1.571171, 19.699916, -21.479074
0.367500, 0.353600, 1.570796, 0.332342, 1.571169, 19.700976, -21.481199
0.370000, 0.353600, 1.570796, 0.332355, 1.571168, 19.702394, -21.484282
0.372500, 0.353600, 1.570796, 0.332368, 1.571166, 19.704154, -21.488282
0.375000, 0.353600, 1.570796, 0.332379, 1.571165, 19.705189, -21.493702
0.377500, 0.353600, 1.570796, 0.332390, 1.571163, 19.703730, -21.501181
0.380000, 0.353600, 1.570796, 0.332400, 1.571162, 19.700934, -21.509534
0.382500, 0.353600, 1.570796, 0.332409, 1.571162, 19.698094, -21.517716
0.385000, 0.353600, 1.570796, 0.332417, 1.571161, 19.695454, -21.525602
0.387500, 0.353600, 1.570796, 0.332425, 1.571161, 19.691514, -21.534434
0.390000, 0.353600, 1.570796, 0.332432, 1.571160, 19.685905, -21.544473
0.392500, 0.353600, 1.570796, 0.332438, 1.571161, 19.679545, -21.554935
0.395000, 0.353600, 1.570796, 0.332444, 1.571161, 19.673139, -21.565240
0.397500, 0.353600, 1.570796, 0.332450, 1.571161, 19.666980, -21.575178
0.400000, 0.353600, 1.570796, 0.332455, 1.571162, 19.661136, -21.584733
0.402500, 0.353600, 1.570796, 0.332460, 1.571163, 19.655598, -21.593947
0.405000, 0.353600, 1.570796, 0.332464, 1.571163, 19.650351, -21.602857
0.407500, 0.353600, 1.570796, 0.332468, 1.571164, 19.645383, -21.611486
0.410000, 0.353600, 1.570796, 0.332471, 1.571166, 19.640690, -21.619848
0.412500, 0.353600, 1.570796, 0.332474, 1.571167, 19.636267, -21.627949
0.415000, 0.353600, 1.570796, 0.332477, 1.571168, 19.632109, -21.635795
0.417500, 0.353600, 1.570796, 0.332480, 1.571169, 19.628209, -21.643387
0.420000, 0.353600, 1.570796, 0.332482, 1.571171, 19.624560, -21.650729
0.422500, 0.353600, 1.570796, 0.332484, 1.571172, 19.621156, -21.657820
0.425000, 0.353600, 1.570796, 0.332486, 1.571174, 19.617987, -21.664663
0.427500, 0.353600, 1.570796, 0.332487, 1.571175, 19.615045, -21.671259
0.430000, 0.353600, 1.570796, 0.332489, 1.571177, 19.612322, -21.677609
0.432500, 0.353600, 1.570796, 0.332490, 1.571178, 19.609810, -21.683715
0.435000, 0.353600, 1.570796, 0.332491, 1.571180, 19.607498, -21.689579
0.437500, 0.353600, 1.570796, 0.332492, 1.571181, 19.605378, -21.695205
0.440000, 0.353600, 1.570796, 0.332492, 1.571183, 19.603442, -21.700594
0.442500, 0.353600, 1.570796, 0.332493, 1.571184, 19.601681, -21.705750
0.445000, 0.353600, 1.570796, 0.332493, 1.571185, 19.600086, -21.710678
0.447500, 0.353600, 1.570796, 0.332493, 1.571187, 19.598650, -21.715380
0.450000, 0.353600, 1.570796, 0.332494, 1.571188, 19.597362, -21.719863
0.452500, 0.353600, 1.570796, 0.332494, 1.571190, 19.596217, -21.724130
0.455000, 0.353600, 1.570796, 0.332494, 1.571191, 19.595205, -21.728188
0.457500, 0.353600, 1.570796, 0.332493, 1.571193, 19.594320, -21.732040
0.460000, 0.353600, 1.570796, 0.332493, 1.571194, 19.593553, -21.735693
0.462500, 0.353600, 1.570796, 0.332493, 1.571195, 19.592898, -21.739153
0.465000, 0.353600, 1.570796, 0.332492, 1.571196, 19.592349, -21.742425
0.467500, 0.353600, 1.570796, 0.332492, 1.571198, 19.591897, -21.745516
0.470000, 0.353600, 1.570796, 0.332491, 1.571199, 19.591537, -21.748432
0.472500, 0.353600, 1.570796, 0.332491, 1.571200, 19.591263, -21.751178
0.475000, 0.353600, 1.570796, 0.332490, 1.571201, 19.591069, -21.753761
0.477500, 0.353600, 1.570796, 0.332490, 1.571202, 19.590949, -21.756188
0.480000, 0.353600, 1.570796, 0.332489, 1.571203, 19.590898, -21.758463
0.482500, 0.353600, 1.570796, 0.332488, 1.571204, 19.590910, -21.760595
0.485000, 0.353600, 1.570796, 0.332487, 1.571205, 19.590981, -21.762587
0.487500, 0.353600, 1.570796, 0.332487, 1.571206, 19.591107, -21.764447
0.490000, 0.353600, 1.570796, 0.332486, 1.571207, 19.591282, -21.766181
0.492500, 0.353600, 1.570796, 0.332485, 1.571208, 19.591503, -21.767793
0.495000, 0.353600, 1.570796, 0.332484, 1.571208, 19.591765, -21.769291
0.497500, 0.353600, 1.570796, 0.332484, 1.571209, 19.592065, -21.770679
0.500000, 0.353600, 1.570796, 0.332483, 1.571210, 19.592399, -21.771963
0.502500, 0.353600, 1.570796, 0.332482, 1.571210, 19.592763, -21.773148
0.505000, 0.353600, 1.570796, 0.332481, 1.571211, 19.593156, -21.774240
0.507500, 0.353600, 1.570796, 0.332480, 1.571212, 19.593572, -21.775243
0.510000, 0.353600, 1.570796, 0.332479, 1.571212, 19.594011, -21.776162
0.512500, 0.353600, 1.570796, 0.332479, 1.571213, 19.594468, -21.777003
0.515000, 0.353600, 1.570796, 0.332478, 1.571213, 19.594942, -21.777769
0.517500, 0.353600, 1.570796, 0.332477, 1.571214, 19.595430, -21.778465
0.520000, 0.353600, 1.570796, 0.332476, 1.571214, 19.595931, -21.779095
0.522500, 0.353600, 1.570796, 0.332476, 1.571215, 19.596441, -21.779663
0.525000, 0.353600, 1.570796, 0.332475, 1.571215, 19.596959, -21.780174
0.527500, 0.353600, 1.570796, 0.332474, 1.571215, 19.597484, -21.780630
0.530000, 0.353600, 1.570796, 0.332473, 1.571216, 19.598014, -21.781036
0.532500, 0.353600, 1.570796, 0.332473, 1.571216, 19.598547, -21.781395
0.535000, 0.353600, 1.570796, 0.332472, 1.571216, 19.599081, -21.781709
0.537500, 0.353600, 1.570796, 0.332471, 1.571217, 19.599617, -21.781984
0.540000, 0.353600, 1.570796, 0.332471, 1.571217, 19.600152, -21.782220
0.542500, 0.353600, 1.570796, 0.332470, 1.571217, 19.600685, -21.782422
0.545000, 0.353600, 1.570796, 0.332469, 1.571217, 19.601216, -21.782591
0.547500, 0.353600, 1.570796, 0.332469, 1.571218, 19.601743, -21.782731
0.550000, 0.353600, 1.570796, 0.332468, 1.571218, 19.602266, -21.782843
0.552500, 0.353600, 1.570796, 0.332468, 1.571218, 19.602784, -21.782931
0.555000, 0.353600, 1.570796, 0.332467, 1.571218, 19.603297, -21.782995
0.557500, 0.353600, 1.570796, 0.332467, 1.571218, 19.603803, -21.783039
0.560000, 0.353600, 1.570796, 0.332466, 1.571218, 19.604303, -21.783064
0.562500, 0.353600, 1.570796, 0.332466, 1.571218, 19.604796, -21.783072
0.565000, 0.353600, 1.570796, 0.332465, 1.571218, 19.605281, -21.783064
0.567500, 0.353600, 1.570796, 0.332465, 1.571219, 19.605758, -21.783043
0.570000, 0.353600, 1.570796, 0.332464, 1.571219, 19.606227, -21.783009
0.572500, 0.353600, 1.570796, 0.332464, 1.571219, 19.606688, -21.782964
0.575000, 0.353600, 1.570796, 0.332463, 1.571219, 19.607141, -21.782910
0.577500, 0.353600, 1.570796, 0.332463, 1.571219, 19.607585, -21.782847
0.580000, 0.353600, 1.570796, 0.332462, 1.571219, 19.608020, -21.782776
0.582500, 0.353600, 1.570796, 0.332462, 1.571219, 19.608446, -21.782700
0.585000, 0.353600, 1.570796, 0.332462, 1.571219, 19.608863, -21.782617
0.587500, 0.353600, 1.570796, 0.332461, 1.571219, 19.609271, -21.782531
0.590000, 0.353600, 1.570796, 0.332461, 1.571219, 19.609671, -21.782441
0.592500, 0.353600, 1.570796, 0.332461, 1.571219, 19.610062, -21.782347
0.595000, 0.353600, 1.570796, 0.332460, 1.571219, 19.610443, -21.782252
0.597500, 0.353600, 1.570796, 0.332460, 1.571219, 19.610817, -21.782155
0.600000, 0.353600, 1.570796, 0.332460, 1.571219, 19.611181, -21.782057
0.602500, 0.353600, 1.570796, 0.332459, 1.571219, 19.611537, -21.781958
0.605000, 0.353600, 1.570796, 0.332459, 1.571219, 19.611885, -21.781859
0.607500, 0.353600, 1.570796, 0.332459, 1.571219, 19.612224, -21.781761
0.610000, 0.353600, 1.570796, 0.332458, 1.571219, 19.612556, -21.781663
0.612500, 0.353600, 1.570796, 0.332458, 1.571219, 19.612879, -21.781566
0.615000, 0.353600, 1.570796, 0.332458, 1.571218, 19.613194, -21.781471
0.617500, 0.353600, 1.570796, 0.332458, 1.571218, 19.613502, -21.781377
0.620000, 0.353600, 1.570796, 0.332457, 1.571218, 19.613803, -21.781285
0.622500, 0.353600, 1.570796, 0.332457, 1.571218, 19.614096, -21.781195
0.625000, 0.353600, 1.570796, 0.332457, 1.571218, 19.614383, -21.781107
0.627500, 0.353600, 1.570796, 0.332457, 1.571218, 19.614662, -21.781021
0.630000, 0.353600, 1.570796, 0.332456, 1.571218, 19.614935, -21.780938
0.632500, 0.353600, 1.570796, 0.332456, 1.571218, 19.615201, -21.780858
0.635000, 0.353600, 1.570796, 0.332456, 1.571218, 19.615461, -21.780780
0.637500, 0.353600, 1.570796, 0.332456, 1.571218, 19.615715, -21.780705
0.640000, 0.353600, 1.570796, 0.332456, 1.571218, 19.615963, -21.780632
0.642500, 0.353600, 1.570796, 0.332455, 1.571218, 19.616205, -21.780562
0.645000, 0.353600, 1.570796, 0.332455, 1.571218, 19.616442, -21.780495
0.647500, 0.353600, 1.570796, 0.332455, 1.571218, 19.616673, -21.780430
0.650000, 0.353600, 1.570796, 0.332455, 1.571218, 19.616899, -21.780369
0.652500, 0.353600, 1.570796, 0.332455, 1.571218, 19.617121, -21.780310
0.655000, 0.353600, 1.570796, 0.332455, 1.571218, 19.617337, -21.780253
0.657500, 0.353600, 1.570796, 0.332455, 1.571218, 19.617549, -21.780199
0.660000, 0.353600, 1.570796, 0.332454, 1.571218, 19.617756, -21.780148
0.662500, 0.353600, 1.570796, 0.332454, 1.571217, 19.617959, -21.780099
0.665000, 0.353600, 1.570796, 0.332454, 1.571217, 19.618158, -21.780052
0.667500, 0.353600, 1.570796, 0.332454, 1.571217, 19.618353, -21.780008
0.670000, 0.353600, 1.570796, 0.332454, 1.571217, 19.618544, -21.779966
0.672500, 0.353600, 1.570796, 0.332454, 1.571217, 19.618732, -21.779926
0.675000, 0.353600, 1.570796, 0.332454, 1.571217, 19.618916, -21.779888
0.677500, 0.353600, 1.570796, 0.332453, 1.571217, 19.619096, -21.779853
0.680000, 0.353600, 1.570796, 0.332453, 1.571217, 19.619274, -21.779819
0.682500, 0.353600, 1.570796, 0.332453, 1.571217, 19.619448, -21.779787
0.685000, 0.353600, 1.570796, 0.332453, 1.571217, 19.619619, -21.779756
0.687500, 0.353600, 1.570796, 0.332453, 1.571217, 19.619788, -21.779728
0.690000, 0.353600, 1.570796, 0.332453, 1.571217, 19.619953, -21.779700
0.692500, 0.353600, 1.570796, 0.332453, 1.571217, 19.620116, -21.779675
0.695000, 0.353600, 1.570796, 0.332453, 1.571217, 19.620277, -21.779650
0.697500, 0.353600, 1.570796, 0.332452, 1.571217, 19.620435, -21.779627
0.700000, 0.353600, 1.570796, 0.332452, 1.571217, 19.620590, -21.779605
0.702500, 0.353600, 1.570796, 0.332452, 1.571217, 19.620744, -21.779584
0.705000, 0.353600, 1.570796, 0.332452, 1.571217, 19.620895, -21.779565
0.707500, 0.353600, 1.570796, 0.332452, 1.571217, 19.621044, -21.779546
0.710000, 0.353600, 1.570796, 0.332452, 1.571217, 19.621191, -21.779528
0.712500, 0.353600, 1.570796, 0.332452, 1.571216, 19.621337, -21.779511
0.715000, 0.353600, 1.570796, 0.332452, 1.571216, 19.621480, -21.779494
0.717500, 0.353600, 1.570796, 0.332452, 1.571216, 19.621622, -21.779479
0.720000, 0.353600, 1.570796, 0.332452, 1.571216, 19.621762, -21.779464
0.722500, 0.353600, 1.570796, 0.332451, 1.571216, 19.621900, -21.779449
0.725000, 0.353600, 1.570796, 0.332451, 1.571216, 19.622037, -21.779435
0.727500, 0.353600, 1.570796, 0.332451, 1.571216, 19.622173, -21.779421
0.730000, 0.353600, 1.570796, 0.332451, 1.571216, 19.622307, -21.779408
0.732500, 0.353600, 1.570796, 0.332451, 1.571216, 19.622439, -21.779394
0.735000, 0.353600, 1.570796, 0.332451, 1.571216, 19.622570, -21.779381
0.737500, 0.353600, 1.570796, 0.332451, 1.571216, 19.622700, -21.779369
0.740000, 0.353600, 1.570796, 0.332451, 1.571216, 19.622829, -21.779356
0.742500, 0.353600, 1.570796, 0.332451, 1.571216, 19.622956, -21.779343
0.745000, 0.353600, 1.570796, 0.332451, 1.571216, 19.623083, -21.779331
0.747500, 0.353600, 1.570796, 0.332451, 1.571216, 19.623208, -21.779318
0.750000, 0.353600, 1.570796, 0.332451, 1.571216, 19.623332, -21.779306
0.752500, 0.353600, 1.570796, 0.332450, 1.571216, 19.623455, -21.779293
0.755000, 0.353600, 1.570796, 0.332450, 1.571216, 19.623577, -21.779281
0.757500, 0.353600, 1.570796, 0.332450, 1.571216, 19.623698, -21.779268
0.760000, 0.353600, 1.570796, 0.332450, 1.571216, 19.623818, -21.779255
0.762500, 0.353600, 1.570796, 0.332450, 1.571216, 19.623937, -21.779241
